addr_1,addr_2,addr_3,addr_4,lon,lat,hw_trunk_3km,hw_primary_3km,hw_secondary_3km,hw_tertiary_3km,hw_res_uncl_3km,hw_service_3km,hw_cycleway_3km,hw_footway_3km,hw_bus_stop_3km,hw_parking_3km,hw_fuel_3km,am_gov_3km,am_medical_3km,am_healthcare_3km,am_school_3km,am_education_3km,am_police_3km,am_post_3km,am_bank_3km,am_shop_3km,lu_residential_3km,lu_commercial_3km,lu_industrial_3km,lu_retail_3km,lu_construction_3km,pl_3km,bld_3km,blp_3km,bll_3km,mm_3km,ad_3km,lsr_3km,trs_3km,wd_3km,hw_types_3km,lu_types_3km,hw_trunk_1km,hw_primary_1km,hw_secondary_1km,hw_tertiary_1km,hw_res_uncl_1km,hw_service_1km,hw_cycleway_1km,hw_footway_1km,hw_bus_stop_1km,hw_parking_1km,hw_fuel_1km,am_gov_1km,am_medical_1km,am_healthcare_1km,am_school_1km,am_education_1km,am_police_1km,am_post_1km,am_bank_1km,am_shop_1km,lu_residential_1km,lu_commercial_1km,lu_industrial_1km,lu_retail_1km,lu_construction_1km,pl_1km,bld_1km,blp_1km,bll_1km,mm_1km,ad_1km,lsr_1km,trs_1km,wd_1km,hw_types_1km,lu_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
云南省,楚雄彝族自治州,禄丰市,高峰乡,101.8594354,25.3374579,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,529452763.0,-1.0,楚雄彝族自治州禄丰市,楚雄彝族自治州禄丰市高峰乡,8.0,12.8,6.0,1.0,27.8,37.885714285714286,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,禄丰市,妥安乡,101.717,25.3178,0.0,0.0,23.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,7027746148.0,-1.0,楚雄彝族自治州禄丰市,楚雄彝族自治州禄丰市妥安乡,8.0,10.1,0.0,1.5,19.6,37.885714285714286,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,双柏县,妥甸镇,101.6364585,24.6913425,8.0,9.0,10.0,16.0,56.0,8.0,0.0,29.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,12.0,0.0,4.0,3.0,37.0,0.0,0.0,3.0,0.0,30.0,6.0,6.0,19.0,9.0,3.0,1.0,4.0,15.0,38.0,5.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,22.0,0.0,0.0,2.0,0.0,29.0,0.0,4.0,14.0,5.0,469624542.0,-1.0,楚雄彝族自治州双柏县,楚雄彝族自治州双柏县妥甸镇,10.0,26.0,5.0,10.4,51.4,27.225,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,双柏县,大庄镇,101.8361029,24.7337791,0.0,14.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,12.0,5.0,0.0,11.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,7025839168.0,-1.0,楚雄彝族自治州双柏县,楚雄彝族自治州双柏县大庄镇,8.0,15.2,0.0,3.8,27.0,27.225,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,双柏县,法脿镇,101.8475977,24.6021298,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1124777863.0,-1.0,楚雄彝族自治州双柏县,楚雄彝族自治州双柏县法脿镇,8.0,9.5,0.0,1.6,19.1,27.225,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,双柏县,鄂嘉镇,101.2438647,24.4567803,3.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,2.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2399352431.0,10361747.0,楚雄彝族自治州双柏县,楚雄彝族自治州双柏县鄂嘉镇,16.0,12.5,1.0,1.5,31.0,27.225,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,双柏县,大麦地镇,101.7772926,24.2966459,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,3.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,3.0,7025839167.0,-1.0,楚雄彝族自治州双柏县,楚雄彝族自治州双柏县大麦地镇,10.0,11.5,0.0,1.5,23.0,27.225,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,双柏县,安龙堡乡,101.9583286,24.4118736,0.0,0.0,2.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,7025839166.0,10361746.0,楚雄彝族自治州双柏县,楚雄彝族自治州双柏县安龙堡乡,16.0,13.0,0.0,1.5,30.5,27.225,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,双柏县,爱尼山乡,101.559,24.493,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7025839165.0,-1.0,楚雄彝族自治州双柏县,楚雄彝族自治州双柏县爱尼山乡,9.0,8.2,0.0,1.0,18.2,27.225,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,双柏县,独田乡,101.467,24.5546,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,7025839169.0,-1.0,楚雄彝族自治州双柏县,楚雄彝族自治州双柏县独田乡,8.0,8.0,0.0,1.6,17.6,27.225,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,牟定县,共和镇,101.5416077,25.3166639,6.0,3.0,32.0,28.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,7.0,4.0,2.0,20.0,14.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,469624033.0,-1.0,楚雄彝族自治州牟定县,楚雄彝族自治州牟定县共和镇,9.0,25.5,0.0,3.5,38.0,24.157142857142855,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,牟定县,新桥镇,101.5939899,25.3649499,0.0,0.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3948555345.0,-1.0,楚雄彝族自治州牟定县,楚雄彝族自治州牟定县新桥镇,8.0,10.9,0.0,2.2,21.099999999999998,24.157142857142855,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,牟定县,江坡镇,101.62,25.2695,0.0,3.0,0.0,0.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,7029352890.0,10366938.0,楚雄彝族自治州牟定县,楚雄彝族自治州牟定县江坡镇,16.0,10.0,0.0,2.0,28.0,24.157142857142855,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,牟定县,凤屯镇,101.4583206,25.2528452,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,7029352889.0,-1.0,楚雄彝族自治州牟定县,楚雄彝族自治州牟定县凤屯镇,9.0,6.0,0.0,1.0,16.0,24.157142857142855,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,牟定县,蟠猫乡,101.552,25.4928,0.0,15.0,0.0,8.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,5.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,7029352892.0,-1.0,楚雄彝族自治州牟定县,楚雄彝族自治州牟定县蟠猫乡,8.0,20.3,0.0,1.4,29.7,24.157142857142855,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,牟定县,戌街乡,101.671,25.58,0.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,7029352893.0,-1.0,楚雄彝族自治州牟定县,楚雄彝族自治州牟定县戌街乡,8.0,9.0,0.0,0.6,17.6,24.157142857142855,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,牟定县,安乐乡,101.667,25.4729,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7029352888.0,-1.0,楚雄彝族自治州牟定县,楚雄彝族自治州牟定县安乐乡,8.0,9.7,0.0,1.0,18.7,24.157142857142855,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,南华县,龙川镇,101.271581,25.1941299,15.0,5.0,22.0,24.0,107.0,300.0,0.0,19.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,2.0,55.0,0.0,0.0,7.0,0.0,19.0,0.0,8.0,19.0,8.0,8.0,4.0,11.0,9.0,27.0,61.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,12.0,4.0,469624054.0,-1.0,楚雄彝族自治州南华县,楚雄彝族自治州南华县龙川镇,9.0,30.0,5.0,12.200000000000001,56.2,24.919999999999998,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,南华县,沙桥镇,101.144,25.2385,7.0,0.0,4.0,4.0,13.0,77.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,13.0,7.0,1.0,0.0,0.0,4.0,11.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,9.0,5.0,3973981398.0,-1.0,楚雄彝族自治州南华县,楚雄彝族自治州南华县沙桥镇,9.0,20.9,10.0,4.1,44.0,24.919999999999998,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,南华县,五街镇,101.005742,25.1642499,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3974270827.0,-1.0,楚雄彝族自治州南华县,楚雄彝族自治州南华县五街镇,8.0,9.2,0.0,1.2,18.4,24.919999999999998,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,南华县,红土坡镇,100.8223657,25.0360382,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4214807503.0,-1.0,楚雄彝族自治州南华县,楚雄彝族自治州南华县红土坡镇,8.0,8.5,0.0,1.5,18.0,24.919999999999998,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,南华县,马街镇,100.8489149,24.8901736,0.0,3.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,4215218351.0,-1.0,楚雄彝族自治州南华县,楚雄彝族自治州南华县马街镇,8.0,9.6,0.0,0.5,18.1,24.919999999999998,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,南华县,兔街镇,100.7960296,24.7992921,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4214807504.0,-1.0,楚雄彝族自治州南华县,楚雄彝族自治州南华县兔街镇,8.0,8.5,0.0,1.0,17.5,24.919999999999998,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,南华县,雨露白族乡,101.2809001,25.0944858,0.0,0.0,1.0,2.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2134629919.0,-1.0,楚雄彝族自治州南华县,楚雄彝族自治州南华县雨露白族乡,9.0,10.7,0.0,1.3,21.0,24.919999999999998,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,南华县,一街乡,100.884,25.1577,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3974373858.0,-1.0,楚雄彝族自治州南华县,楚雄彝族自治州南华县一街乡,8.0,5.5,0.0,0.5,14.0,24.919999999999998,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,南华县,罗武庄乡,100.766,25.1158,0.0,0.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,3.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4215218350.0,10364259.0,楚雄彝族自治州南华县,楚雄彝族自治州南华县罗武庄乡,16.0,8.0,0.0,1.5,25.5,24.919999999999998,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,南华县,五顶山乡,100.8029895,24.9698323,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3974373857.0,-1.0,楚雄彝族自治州南华县,楚雄彝族自治州南华县五顶山乡,8.0,7.5,0.0,1.0,16.5,24.919999999999998,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,姚安县,栋川镇,101.2400685,25.5089895,5.0,1.0,11.0,16.0,119.0,25.0,0.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,9.0,10.0,1.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,1.0,4.0,30.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,14.0,9.0,1.0,1.0,4.0,9.0,55.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,12.0,5.0,469625186.0,-1.0,楚雄彝族自治州姚安县,楚雄彝族自治州姚安县栋川镇,11.0,28.0,15.0,7.9,61.9,30.93333333333333,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,姚安县,光禄镇,101.2016879,25.5890622,3.0,0.0,13.0,10.0,36.0,3.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,41.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,9.0,5.0,0.0,0.0,9.0,7.0,19.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,5.0,570698304.0,-1.0,楚雄彝族自治州姚安县,楚雄彝族自治州姚安县光禄镇,12.0,26.0,0.0,9.0,47.0,30.93333333333333,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,姚安县,前场镇,101.3750164,25.5248388,5.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,8.0,4.0,5.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,5.0,4.0,1270779980.0,-1.0,楚雄彝族自治州姚安县,楚雄彝族自治州姚安县前场镇,10.0,11.5,0.0,2.4,23.9,30.93333333333333,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,姚安县,弥兴镇,101.1541546,25.4072836,0.0,0.0,5.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1270776326.0,-1.0,楚雄彝族自治州姚安县,楚雄彝族自治州姚安县弥兴镇,9.0,11.8,0.0,1.0,21.8,30.93333333333333,29.031067961165046,39.13946815955214
云南省,楚雄彝族自治州,姚安县,太平镇,101.234,25.3948,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7029416527.0,10366987.0,楚雄彝族自治州姚安县,楚雄彝族自治州姚安县太平镇,16.0,7.0,0.0,0.5,23.5,30.93333333333333,29.031067961165046,39.13946815955214
